distance,timestamp,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,speed,heart_rate
,2022-06-10 14:44:29,177.20000000000005,2.271,1.0,207851444.0,1226194360.0,2.271,
,2022-06-10 14:44:30,,,,,,,148.0
2260.16,2022-06-10 14:44:31,177.20000000000005,2.295,1.0,207851641.0,1226194515.0,2.295,148.0
,2022-06-10 14:44:32,177.20000000000005,2.256,1.0,207851837.0,1226194669.0,2.256,
2265.41,2022-06-10 14:44:33,177.39999999999998,2.157,1.0,207852031.0,1226194813.0,2.157,
,2022-06-10 14:44:34,177.39999999999998,2.164,1.0,207852223.0,1226194950.0,2.164,
,2022-06-10 14:44:35,177.39999999999998,2.198,1.0,207852419.0,1226195086.0,2.198,
2271.09,2022-06-10 14:44:36,177.39999999999998,2.218,1.0,207852621.0,1226195218.0,2.218,
,2022-06-10 14:44:37,177.39999999999998,2.271,1.0,207852826.0,1226195354.0,2.271,
,2022-06-10 14:44:38,177.39999999999998,2.326,1.0,207853030.0,1226195502.0,2.326,149.0
2277.11,2022-06-10 14:44:39,177.39999999999998,2.229,1.0,207853230.0,1226195651.0,2.229,
,2022-06-10 14:44:40,177.20000000000005,2.161,1.0,207853418.0,1226195801.0,2.161,
2282.72,2022-06-10 14:44:41,177.20000000000005,2.126,1.0,207853589.0,1226195961.0,2.126,
,2022-06-10 14:44:42,177.20000000000005,2.107,1.0,207853750.0,1226196131.0,2.107,148.0
,2022-06-10 14:44:43,177.20000000000005,1.968,1.0,207853900.0,1226196298.0,1.968,
2287.72,2022-06-10 14:44:44,177.20000000000005,2.038,1.0,207854045.0,1226196466.0,2.038,
,2022-06-10 14:44:45,177.20000000000005,2.19,1.0,207854194.0,1226196646.0,2.19,
2293.62,2022-06-10 14:44:46,177.20000000000005,2.2,1.0,207854337.0,1226196843.0,2.2,
,2022-06-10 14:44:47,177.20000000000005,2.305,1.0,207854472.0,1226197053.0,2.305,146.0
,2022-06-10 14:44:48,177.20000000000005,2.336,1.0,207854601.0,1226197277.0,2.336,
2299.33,2022-06-10 14:44:49,177.20000000000005,2.248,1.0,207854712.0,1226197507.0,2.248,
,2022-06-10 14:44:50,177.20000000000005,2.193,1.0,207854800.0,1226197739.0,2.193,
2304.58,2022-06-10 14:44:51,177.20000000000005,2.181,1.0,207854875.0,1226197972.0,2.181,145.0
,2022-06-10 14:44:52,177.20000000000005,2.206,1.0,207854950.0,1226198205.0,2.206,
,2022-06-10 14:44:53,177.20000000000005,2.296,1.0,207855030.0,1226198444.0,2.296,
2310.47,2022-06-10 14:44:54,177.20000000000005,2.344,1.0,207855120.0,1226198686.0,2.344,
,2022-06-10 14:44:55,177.20000000000005,2.268,1.0,207855216.0,1226198925.0,2.268,
2316.4,2022-06-10 14:44:56,177.20000000000005,2.223,1.0,207855299.0,1226199162.0,2.223,145.0
,2022-06-10 14:44:57,177.0,2.318,1.0,207855370.0,1226199406.0,2.318,
,2022-06-10 14:44:58,177.0,2.282,1.0,207855437.0,1226199655.0,2.282,
2322.11,2022-06-10 14:44:59,177.0,2.227,1.0,207855506.0,1226199897.0,2.227,
,2022-06-10 14:45:00,177.0,2.205,1.0,207855588.0,1226200131.0,2.205,
,2022-06-10 14:45:01,177.0,2.204,1.0,207855681.0,1226200359.0,2.204,
2327.98,2022-06-10 14:45:02,177.0,2.155,1.0,207855776.0,1226200583.0,2.155,
,2022-06-10 14:45:03,177.0,2.153,1.0,207855872.0,1226200803.0,2.153,144.0
2333.32,2022-06-10 14:45:04,177.0,2.17,1.0,207855969.0,1226201024.0,2.17,
,2022-06-10 14:45:05,177.20000000000005,2.093,1.0,207856061.0,1226201244.0,2.093,
,2022-06-10 14:45:06,177.20000000000005,2.107,1.0,207856148.0,1226201461.0,2.107,
2338.83,2022-06-10 14:45:07,177.20000000000005,2.124,1.0,207856234.0,1226201681.0,2.124,
,2022-06-10 14:45:08,177.20000000000005,2.087,1.0,207856314.0,1226201903.0,2.087,
2344.3,2022-06-10 14:45:09,177.0,2.086,1.0,207856397.0,1226202121.0,2.086,
,2022-06-10 14:45:10,177.0,2.112,1.0,207856494.0,1226202333.0,2.112,145.0
,2022-06-10 14:45:11,177.0,2.119,1.0,207856592.0,1226202549.0,2.119,
2349.44,2022-06-10 14:45:12,177.0,2.261,1.0,207856680.0,1226202777.0,2.261,146.0
,2022-06-10 14:45:13,177.0,2.285,1.0,207856756.0,1226203020.0,2.285,
2355.74,2022-06-10 14:45:14,177.0,2.228,1.0,207856823.0,1226203263.0,2.228,
,2022-06-10 14:45:15,177.0,2.197,1.0,207856893.0,1226203501.0,2.197,
,2022-06-10 14:45:16,177.0,2.136,1.0,207856970.0,1226203732.0,2.136,
2360.93,2022-06-10 14:45:17,176.79999999999995,2.187,1.0,207857054.0,1226203958.0,2.187,
,2022-06-10 14:45:18,176.79999999999995,2.315,1.0,207857148.0,1226204191.0,2.315,
2367.02,2022-06-10 14:45:19,176.79999999999995,2.255,1.0,207857244.0,1226204428.0,2.255,147.0
,2022-06-10 14:45:20,176.79999999999995,2.207,1.0,207857342.0,1226204657.0,2.207,
,2022-06-10 14:45:21,176.79999999999995,2.22,1.0,207857437.0,1226204885.0,2.22,
2373.09,2022-06-10 14:45:22,176.79999999999995,2.106,1.0,207857517.0,1226205113.0,2.106,
,2022-06-10 14:45:23,176.79999999999995,2.113,1.0,207857579.0,1226205341.0,2.113,
,2022-06-10 14:45:24,176.79999999999995,2.145,1.0,207857622.0,1226205576.0,2.145,
2377.37,2022-06-10 14:45:25,176.79999999999995,2.219,1.0,207857654.0,1226205819.0,2.219,144.0
,2022-06-10 14:45:26,176.79999999999995,2.235,1.0,207857689.0,1226206066.0,2.235,
2383.38,2022-06-10 14:45:27,176.79999999999995,2.223,1.0,207857740.0,1226206310.0,2.223,
,2022-06-10 14:45:28,176.60000000000002,2.214,1.0,207857803.0,1226206551.0,2.214,146.0
,2022-06-10 14:45:29,176.60000000000002,2.326,1.0,207857856.0,1226206800.0,2.326,
2389.38,2022-06-10 14:45:30,176.60000000000002,2.369,1.0,207857888.0,1226207062.0,2.369,
,2022-06-10 14:45:31,176.60000000000002,2.486,1.0,207857898.0,1226207334.0,2.486,
2395.81,2022-06-10 14:45:32,176.60000000000002,2.472,1.0,207857895.0,1226207613.0,2.472,
,2022-06-10 14:45:33,176.79999999999995,2.372,1.0,207857894.0,1226207886.0,2.372,145.0
,2022-06-10 14:45:34,176.79999999999995,2.294,1.0,207857892.0,1226208148.0,2.294,
2401.56,2022-06-10 14:45:35,176.79999999999995,2.204,1.0,207857897.0,1226208401.0,2.204,
,2022-06-10 14:45:36,176.79999999999995,2.103,1.0,207857908.0,1226208643.0,2.103,
2406.78,2022-06-10 14:45:37,176.79999999999995,2.048,1.0,207857919.0,1226208876.0,2.048,
,2022-06-10 14:45:38,176.79999999999995,2.13,1.0,207857946.0,1226209109.0,2.13,
,2022-06-10 14:45:39,176.79999999999995,2.145,1.0,207857978.0,1226209347.0,2.145,
2412.45,2022-06-10 14:45:40,176.79999999999995,2.088,1.0,207857992.0,1226209584.0,2.088,145.0
,2022-06-10 14:45:41,176.79999999999995,2.115,1.0,207857995.0,1226209820.0,2.115,
,2022-06-10 14:45:42,177.0,2.194,1.0,207857985.0,1226210062.0,2.194,
2418.25,2022-06-10 14:45:43,177.0,2.248,1.0,207857953.0,1226210309.0,2.248,146.0
,2022-06-10 14:45:44,177.0,2.302,1.0,207857900.0,1226210559.0,2.302,
2423.41,2022-06-10 14:45:45,177.0,2.315,1.0,207857840.0,1226210811.0,2.315,
,2022-06-10 14:45:46,177.0,2.318,1.0,207857778.0,1226211064.0,2.318,
,2022-06-10 14:45:47,177.0,2.296,1.0,207857716.0,1226211316.0,2.296,
2429.47,2022-06-10 14:45:48,177.0,2.227,1.0,207857658.0,1226211563.0,2.227,
,2022-06-10 14:45:49,177.0,2.253,1.0,207857603.0,1226211809.0,2.253,
2434.92,2022-06-10 14:45:50,177.0,2.301,1.0,207857536.0,1226212055.0,2.301,150.0
,2022-06-10 14:45:51,177.0,2.334,1.0,207857453.0,1226212301.0,2.334,150.0
,2022-06-10 14:45:52,177.0,2.356,1.0,207857360.0,1226212546.0,2.356,
2440.94,2022-06-10 14:45:53,177.0,2.412,1.0,207857265.0,1226212796.0,2.412,
2440.94,2022-06-10 14:45:53,177.0,2.426,1.0,207857181.0,1226213053.0,2.426,
,2022-06-10 14:45:54,177.0,2.382,1.0,207857109.0,1226213313.0,2.382,
2447.54,2022-06-10 14:45:55,177.0,2.392,1.0,207857040.0,1226213571.0,2.392,
,2022-06-10 14:45:56,176.79999999999995,2.404,1.0,207856970.0,1226213830.0,2.404,
,2022-06-10 14:45:57,176.79999999999995,2.393,1.0,207856892.0,1226214087.0,2.393,150.0
2453.34,2022-06-10 14:45:58,176.79999999999995,2.333,1.0,207856805.0,1226214336.0,2.333,
,2022-06-10 14:45:59,176.79999999999995,2.296,1.0,207856717.0,1226214579.0,2.296,
2459.97,2022-06-10 14:46:00,177.0,2.246,1.0,207856636.0,1226214820.0,2.246,
,2022-06-10 14:46:01,177.0,2.253,1.0,207856564.0,1226215062.0,2.253,150.0
,2022-06-10 14:46:02,177.0,2.115,1.0,207856489.0,1226215295.0,2.115,
2465.57,2022-06-10 14:46:03,177.0,2.076,1.0,207856410.0,1226215515.0,2.076,
,2022-06-10 14:46:04,177.0,2.083,1.0,207856334.0,1226215735.0,2.083,
,2022-06-10 14:46:05,177.0,2.084,1.0,207856258.0,1226215955.0,2.084,
2470.95,2022-06-10 14:46:06,177.0,2.07,1.0,207856185.0,1226216175.0,2.07,
,2022-06-10 14:46:07,177.20000000000005,2.124,1.0,207856125.0,1226216402.0,2.124,
2475.91,2022-06-10 14:46:08,177.20000000000005,2.175,1.0,207856068.0,1226216637.0,2.175,
,2022-06-10 14:46:09,177.20000000000005,2.253,1.0,207856006.0,1226216877.0,2.253,
,2022-06-10 14:46:10,177.20000000000005,2.371,1.0,207855938.0,1226217127.0,2.371,149.0
2480.98,2022-06-10 14:46:11,177.39999999999998,2.289,1.0,207855864.0,1226217377.0,2.289,
,2022-06-10 14:46:12,177.39999999999998,2.17,1.0,207855792.0,1226217616.0,2.17,
2487.85,2022-06-10 14:46:13,177.39999999999998,2.059,1.0,207855734.0,1226217847.0,2.059,
,2022-06-10 14:46:14,177.60000000000002,1.999,1.0,207855682.0,1226218068.0,1.999,147.0
,2022-06-10 14:46:15,177.60000000000002,1.986,1.0,207855623.0,1226218283.0,1.986,
2492.85,2022-06-10 14:46:16,177.60000000000002,2.066,1.0,207855545.0,1226218496.0,2.066,
,2022-06-10 14:46:17,177.60000000000002,2.156,1.0,207855451.0,1226218712.0,2.156,
2497.71,2022-06-10 14:46:18,177.79999999999995,2.167,1.0,207855355.0,1226218934.0,2.167,
,2022-06-10 14:46:19,177.79999999999995,2.154,1.0,207855269.0,1226219160.0,2.154,
,2022-06-10 14:46:20,177.79999999999995,2.134,1.0,207855193.0,1226219388.0,2.134,147.0
2503.23,2022-06-10 14:46:21,177.79999999999995,2.126,1.0,207855115.0,1226219613.0,2.126,147.0
,2022-06-10 14:46:22,177.79999999999995,2.176,1.0,207855025.0,1226219836.0,2.176,
,2022-06-10 14:46:23,177.79999999999995,2.204,1.0,207854931.0,1226220062.0,2.204,
2508.98,2022-06-10 14:46:24,177.79999999999995,2.164,1.0,207854848.0,1226220292.0,2.164,
,2022-06-10 14:46:25,177.79999999999995,2.137,1.0,207854774.0,1226220521.0,2.137,
2514.74,2022-06-10 14:46:26,177.79999999999995,2.18,1.0,207854696.0,1226220750.0,2.18,146.0
,2022-06-10 14:46:27,177.79999999999995,2.254,1.0,207854610.0,1226220982.0,2.254,
,2022-06-10 14:46:28,177.79999999999995,2.253,1.0,207854527.0,1226221220.0,2.253,
2519.93,2022-06-10 14:46:29,177.79999999999995,2.273,1.0,207854457.0,1226221464.0,2.273,
,2022-06-10 14:46:30,177.79999999999995,2.297,1.0,207854398.0,1226221714.0,2.297,
2526.24,2022-06-10 14:46:31,177.79999999999995,2.233,1.0,207854339.0,1226221961.0,2.233,
,2022-06-10 14:46:32,177.79999999999995,2.229,1.0,207854271.0,1226222202.0,2.229,146.0
,2022-06-10 14:46:33,177.79999999999995,2.271,1.0,207854197.0,1226222443.0,2.271,
2531.45,2022-06-10 14:46:34,177.79999999999995,2.256,1.0,207854118.0,1226222684.0,2.256,
,2022-06-10 14:46:35,177.79999999999995,2.181,1.0,207854031.0,1226222917.0,2.181,
2537.72,2022-06-10 14:46:36,,,,,,,
,2022-06-10 14:46:37,177.79999999999995,2.081,1.0,207853937.0,1226223136.0,2.081,
,2022-06-10 14:46:38,177.79999999999995,2.09,1.0,207853846.0,1226223351.0,2.09,
2543.3,2022-06-10 14:46:39,177.79999999999995,2.12,1.0,207853762.0,1226223571.0,2.12,
,2022-06-10 14:46:40,177.79999999999995,2.121,1.0,207853682.0,1226223794.0,2.121,144.0
2548.22,2022-06-10 14:46:41,177.79999999999995,2.181,1.0,207853610.0,1226224024.0,2.181,
,2022-06-10 14:46:42,177.79999999999995,2.231,1.0,207853551.0,1226224264.0,2.231,
,2022-06-10 14:46:43,177.79999999999995,2.282,1.0,207853499.0,1226224512.0,2.282,
2553.98,2022-06-10 14:46:44,177.79999999999995,2.427,1.0,207853436.0,1226224768.0,2.427,148.0
,2022-06-10 14:46:45,177.79999999999995,2.504,1.0,207853358.0,1226225033.0,2.504,
,2022-06-10 14:46:46,177.79999999999995,2.461,1.0,207853268.0,1226225296.0,2.461,
2559.16,2022-06-10 14:46:47,177.79999999999995,2.394,1.0,207853173.0,1226225550.0,2.394,
,2022-06-10 14:46:48,177.79999999999995,2.312,1.0,207853075.0,1226225794.0,2.312,
2566.41,2022-06-10 14:46:49,177.79999999999995,2.166,1.0,207852979.0,1226226025.0,2.166,
,2022-06-10 14:46:50,177.79999999999995,2.083,1.0,207852900.0,1226226249.0,2.083,149.0
,2022-06-10 14:46:51,177.79999999999995,2.078,1.0,207852844.0,1226226475.0,2.078,
2572.25,2022-06-10 14:46:52,177.79999999999995,2.063,1.0,207852794.0,1226226702.0,2.063,
,2022-06-10 14:46:53,177.79999999999995,2.075,1.0,207852741.0,1226226927.0,2.075,
2576.98,2022-06-10 14:46:54,177.79999999999995,2.223,1.0,207852681.0,1226227159.0,2.223,
,2022-06-10 14:46:55,177.79999999999995,2.301,1.0,207852613.0,1226227403.0,2.301,149.0
,2022-06-10 14:46:56,177.79999999999995,2.242,1.0,207852542.0,1226227646.0,2.242,
2581.59,2022-06-10 14:46:57,177.79999999999995,2.224,1.0,207852473.0,1226227886.0,2.224,150.0
,2022-06-10 14:46:58,177.79999999999995,2.224,1.0,207852396.0,1226228122.0,2.224,
2588.55,2022-06-10 14:46:59,177.79999999999995,2.139,1.0,207852314.0,1226228351.0,2.139,
,2022-06-10 14:47:00,177.79999999999995,2.204,1.0,207852244.0,1226228584.0,2.204,
,2022-06-10 14:47:01,178.0,2.206,1.0,207852185.0,1226228824.0,2.206,
2594.8,2022-06-10 14:47:02,178.0,2.06,1.0,207852127.0,1226229056.0,2.06,150.0
,2022-06-10 14:47:03,178.0,2.019,1.0,207852057.0,1226229273.0,2.019,
2599.41,2022-06-10 14:47:04,178.0,2.01,1.0,207851974.0,1226229483.0,2.01,
,2022-06-10 14:47:05,178.0,1.991,1.0,207851896.0,1226229693.0,1.991,
,2022-06-10 14:47:06,178.0,2.093,1.0,207851825.0,1226229910.0,2.093,151.0
2604.72,2022-06-10 14:47:07,178.0,2.144,1.0,207851756.0,1226230137.0,2.144,
,2022-06-10 14:47:08,178.20000000000005,2.115,1.0,207851692.0,1226230367.0,2.115,
,2022-06-10 14:47:08,178.20000000000005,2.198,1.0,207851627.0,1226230600.0,2.198,
,2022-06-10 14:47:09,178.20000000000005,2.251,1.0,207851551.0,1226230837.0,2.251,
2610.09,2022-06-10 14:47:10,178.20000000000005,2.2,1.0,207851472.0,1226231073.0,2.2,
,2022-06-10 14:47:11,178.20000000000005,2.246,1.0,207851396.0,1226231311.0,2.246,
2616.02,2022-06-10 14:47:12,178.39999999999998,2.268,1.0,207851313.0,1226231550.0,2.268,
,2022-06-10 14:47:13,178.39999999999998,2.212,1.0,207851227.0,1226231785.0,2.212,
,2022-06-10 14:47:14,178.39999999999998,2.269,1.0,207851145.0,1226232022.0,2.269,
2621.07,2022-06-10 14:47:15,178.39999999999998,2.242,1.0,207851075.0,1226232265.0,2.242,153.0
,2022-06-10 14:47:16,178.39999999999998,2.215,1.0,207851014.0,1226232507.0,2.215,
2627.06,2022-06-10 14:47:17,178.39999999999998,2.217,1.0,207850953.0,1226232747.0,2.217,153.0
,2022-06-10 14:47:18,178.39999999999998,2.259,1.0,207850892.0,1226232991.0,2.259,
,2022-06-10 14:47:19,178.39999999999998,2.252,1.0,207850826.0,1226233234.0,2.252,
2633.16,2022-06-10 14:47:20,178.39999999999998,2.337,1.0,207850755.0,1226233481.0,2.337,
,2022-06-10 14:47:21,178.39999999999998,2.37,1.0,207850681.0,1226233735.0,2.37,152.0
2639.65,2022-06-10 14:47:22,178.39999999999998,2.275,1.0,207850600.0,1226233981.0,2.275,
,2022-06-10 14:47:23,178.20000000000005,2.209,1.0,207850513.0,1226234217.0,2.209,
,2022-06-10 14:47:24,178.20000000000005,2.197,1.0,207850435.0,1226234451.0,2.197,
2644.4,2022-06-10 14:47:25,178.20000000000005,2.196,1.0,207850368.0,1226234687.0,2.196,
,2022-06-10 14:47:26,178.0,2.237,1.0,207850303.0,1226234927.0,2.237,
,2022-06-10 14:47:27,178.0,2.227,1.0,207850240.0,1226235169.0,2.227,
2650.51,2022-06-10 14:47:28,178.0,2.213,1.0,207850177.0,1226235410.0,2.213,
,2022-06-10 14:47:29,178.0,2.198,1.0,207850110.0,1226235648.0,2.198,
2655.81,2022-06-10 14:47:30,177.79999999999995,2.107,1.0,207850041.0,1226235879.0,2.107,144.0
,2022-06-10 14:47:31,177.79999999999995,2.09,1.0,207849973.0,1226236104.0,2.09,
,2022-06-10 14:47:32,177.79999999999995,2.093,1.0,207849909.0,1226236330.0,2.093,
2661.86,2022-06-10 14:47:33,177.60000000000002,2.146,1.0,207849848.0,1226236560.0,2.146,143.0
,2022-06-10 14:47:34,177.60000000000002,2.167,1.0,207849784.0,1226236793.0,2.167,
2666.96,2022-06-10 14:47:35,177.60000000000002,2.112,1.0,207849715.0,1226237023.0,2.112,
,2022-06-10 14:47:36,177.60000000000002,2.035,1.0,207849642.0,1226237244.0,2.035,
,2022-06-10 14:47:37,177.60000000000002,2.057,1.0,207849567.0,1226237460.0,2.057,
2672.07,2022-06-10 14:47:38,177.60000000000002,2.043,1.0,207849497.0,1226237679.0,2.043,
,2022-06-10 14:47:39,177.60000000000002,2.015,1.0,207849433.0,1226237898.0,2.015,144.0
2677.94,2022-06-10 14:47:40,177.60000000000002,2.015,1.0,207849369.0,1226238115.0,2.015,
,2022-06-10 14:47:41,177.60000000000002,2.008,1.0,207849306.0,1226238331.0,2.008,145.0
,2022-06-10 14:47:42,177.60000000000002,2.014,1.0,207849240.0,1226238546.0,2.014,
2682.66,2022-06-10 14:47:43,177.79999999999995,2.023,1.0,207849165.0,1226238759.0,2.023,
,2022-06-10 14:47:44,177.79999999999995,2.044,1.0,207849079.0,1226238970.0,2.044,
2688.21,2022-06-10 14:47:45,177.79999999999995,2.043,1.0,207848992.0,1226239182.0,2.043,
,2022-06-10 14:47:46,177.79999999999995,2.069,1.0,207848917.0,1226239400.0,2.069,
,2022-06-10 14:47:47,177.79999999999995,2.066,1.0,207848859.0,1226239624.0,2.066,
2693.7,2022-06-10 14:47:48,178.0,2.082,1.0,207848806.0,1226239851.0,2.082,
,2022-06-10 14:47:49,178.0,2.086,1.0,207848739.0,1226240075.0,2.086,
,2022-06-10 14:47:50,178.0,2.114,1.0,207848659.0,1226240296.0,2.114,147.0
2698.64,2022-06-10 14:47:51,178.0,2.075,1.0,207848570.0,1226240513.0,2.075,
,2022-06-10 14:47:52,178.20000000000005,2.019,1.0,207848488.0,1226240728.0,2.019,147.0
2704.05,2022-06-10 14:47:53,178.20000000000005,2.106,1.0,207848413.0,1226240946.0,2.106,
,2022-06-10 14:47:54,178.20000000000005,2.19,1.0,207848332.0,1226241173.0,2.19,
,2022-06-10 14:47:55,178.20000000000005,2.196,1.0,207848256.0,1226241407.0,2.196,
2709.9,2022-06-10 14:47:56,178.20000000000005,2.173,1.0,207848191.0,1226241643.0,2.173,
,2022-06-10 14:47:57,178.20000000000005,2.166,1.0,207848130.0,1226241879.0,2.166,
2715.32,2022-06-10 14:47:58,178.20000000000005,2.177,1.0,207848069.0,1226242115.0,2.177,
,2022-06-10 14:47:59,178.20000000000005,2.169,1.0,207848000.0,1226242349.0,2.169,
,2022-06-10 14:48:00,178.20000000000005,2.155,1.0,207847927.0,1226242581.0,2.155,143.0
2720.41,2022-06-10 14:48:01,178.20000000000005,2.158,1.0,207847854.0,1226242811.0,2.158,
,2022-06-10 14:48:02,178.20000000000005,2.166,1.0,207847781.0,1226243043.0,2.166,
2726.27,2022-06-10 14:48:03,178.20000000000005,2.136,1.0,207847712.0,1226243274.0,2.136,146.0
,2022-06-10 14:48:04,178.20000000000005,2.152,1.0,207847647.0,1226243506.0,2.152,
,2022-06-10 14:48:05,178.20000000000005,2.153,1.0,207847576.0,1226243737.0,2.153,
2731.98,2022-06-10 14:48:06,178.0,2.123,1.0,207847495.0,1226243963.0,2.123,
,2022-06-10 14:48:07,178.0,2.165,1.0,207847406.0,1226244187.0,2.165,
,2022-06-10 14:48:08,178.0,2.229,1.0,207847312.0,1226244415.0,2.229,147.0
2736.74,2022-06-10 14:48:09,178.0,2.185,1.0,207847218.0,1226244643.0,2.185,
,2022-06-10 14:48:10,178.0,2.158,1.0,207847130.0,1226244871.0,2.158,
2742.85,2022-06-10 14:48:11,178.0,2.165,1.0,207847051.0,1226245100.0,2.165,149.0
,2022-06-10 14:48:12,178.0,2.168,1.0,207846974.0,1226245331.0,2.168,
,2022-06-10 14:48:13,177.79999999999995,2.201,1.0,207846898.0,1226245564.0,2.201,
2748.65,2022-06-10 14:48:14,177.79999999999995,2.284,1.0,207846819.0,1226245803.0,2.284,
,2022-06-10 14:48:15,177.79999999999995,2.367,1.0,207846734.0,1226246050.0,2.367,
2753.84,2022-06-10 14:48:16,177.79999999999995,2.395,1.0,207846647.0,1226246303.0,2.395,
,2022-06-10 14:48:17,177.79999999999995,2.375,1.0,207846571.0,1226246560.0,2.375,
,2022-06-10 14:48:18,177.79999999999995,2.32,1.0,207846509.0,1226246816.0,2.32,
2760.59,2022-06-10 14:48:19,177.60000000000002,2.244,1.0,207846447.0,1226247066.0,2.244,
,2022-06-10 14:48:20,177.60000000000002,2.24,1.0,207846383.0,1226247310.0,2.24,150.0
2765.82,2022-06-10 14:48:21,177.60000000000002,2.214,1.0,207846308.0,1226247548.0,2.214,
,2022-06-10 14:48:22,177.60000000000002,2.236,1.0,207846217.0,1226247781.0,2.236,151.0
,2022-06-10 14:48:23,177.60000000000002,2.272,1.0,207846126.0,1226248018.0,2.272,
2771.77,2022-06-10 14:48:24,177.60000000000002,2.351,1.0,207846040.0,1226248263.0,2.351,
,2022-06-10 14:48:25,177.60000000000002,2.335,1.0,207845956.0,1226248512.0,2.335,
2778.34,2022-06-10 14:48:26,177.60000000000002,2.255,1.0,207845878.0,1226248758.0,2.255,153.0
,2022-06-10 14:48:27,177.60000000000002,2.248,1.0,207845803.0,1226249000.0,2.248,
,2022-06-10 14:48:28,177.60000000000002,2.283,1.0,207845725.0,1226249242.0,2.283,
2783.06,2022-06-10 14:48:29,177.60000000000002,2.319,1.0,207845650.0,1226249489.0,2.319,
,2022-06-10 14:48:30,177.60000000000002,2.334,1.0,207845580.0,1226249741.0,2.334,
,2022-06-10 14:48:31,177.60000000000002,2.404,1.0,207845506.0,1226249997.0,2.404,152.0
2789.33,2022-06-10 14:48:32,177.60000000000002,2.464,1.0,207845418.0,1226250256.0,2.464,
,2022-06-10 14:48:33,177.60000000000002,2.399,1.0,207845321.0,1226250511.0,2.399,
2796.63,2022-06-10 14:48:34,177.79999999999995,2.327,1.0,207845232.0,1226250760.0,2.327,
,2022-06-10 14:48:35,177.79999999999995,2.256,1.0,207845150.0,1226251004.0,2.256,
,2022-06-10 14:48:36,177.79999999999995,2.156,1.0,207845079.0,1226251241.0,2.156,
2802.04,2022-06-10 14:48:37,177.79999999999995,2.159,1.0,207845024.0,1226251477.0,2.159,
,2022-06-10 14:48:38,177.79999999999995,2.3,1.0,207844976.0,1226251724.0,2.3,
2806.85,2022-06-10 14:48:39,177.79999999999995,2.417,1.0,207844933.0,1226251985.0,2.417,153.0
,2022-06-10 14:48:40,177.79999999999995,2.384,1.0,207844889.0,1226252252.0,2.384,
,2022-06-10 14:48:41,177.79999999999995,2.326,1.0,207844838.0,1226252513.0,2.326,
2813.61,2022-06-10 14:48:42,,,,,,,
,2022-06-10 14:48:43,177.79999999999995,2.306,1.0,207844774.0,1226252765.0,2.306,154.0
2819.37,2022-06-10 14:48:44,178.0,2.302,1.0,207844696.0,1226253012.0,2.302,
,2022-06-10 14:48:45,178.0,2.251,1.0,207844611.0,1226253252.0,2.251,
,2022-06-10 14:48:46,178.0,2.187,1.0,207844529.0,1226253487.0,2.187,
2825.2,2022-06-10 14:48:47,178.0,2.228,1.0,207844456.0,1226253724.0,2.228,
,2022-06-10 14:48:48,178.0,2.276,1.0,207844385.0,1226253967.0,2.276,
,2022-06-10 14:48:49,178.0,2.304,1.0,207844313.0,1226254215.0,2.304,
2830.79,2022-06-10 14:48:50,178.0,2.307,1.0,207844248.0,1226254466.0,2.307,154.0
,2022-06-10 14:48:51,178.0,2.37,1.0,207844196.0,1226254724.0,2.37,
2837.2,2022-06-10 14:48:52,178.0,2.407,1.0,207844150.0,1226254990.0,2.407,
,2022-06-10 14:48:53,178.0,2.375,1.0,207844103.0,1226255255.0,2.375,
,2022-06-10 14:48:54,178.0,2.387,1.0,207844051.0,1226255518.0,2.387,
2842.58,2022-06-10 14:48:55,178.20000000000005,2.457,1.0,207843990.0,1226255783.0,2.457,155.0
,2022-06-10 14:48:56,178.20000000000005,2.39,1.0,207843922.0,1226256047.0,2.39,
2849.02,2022-06-10 14:48:57,178.20000000000005,2.412,1.0,207843855.0,1226256309.0,2.412,
,2022-06-10 14:48:58,178.20000000000005,2.374,1.0,207843790.0,1226256570.0,2.374,154.0
,2022-06-10 14:48:59,178.20000000000005,2.33,1.0,207843722.0,1226256824.0,2.33,
2855.78,2022-06-10 14:49:00,178.20000000000005,2.257,1.0,207843645.0,1226257068.0,2.257,
,2022-06-10 14:49:01,178.20000000000005,2.344,1.0,207843555.0,1226257308.0,2.344,
2861.4,2022-06-10 14:49:02,178.20000000000005,2.369,1.0,207843457.0,1226257552.0,2.369,155.0
,2022-06-10 14:49:03,178.20000000000005,2.255,1.0,207843359.0,1226257790.0,2.255,
,2022-06-10 14:49:04,178.20000000000005,2.229,1.0,207843261.0,1226258020.0,2.229,
2867.57,2022-06-10 14:49:05,178.20000000000005,2.243,1.0,207843150.0,1226258243.0,2.243,
,2022-06-10 14:49:06,178.20000000000005,2.195,1.0,207843019.0,1226258451.0,2.195,155.0
2873.27,2022-06-10 14:49:07,178.20000000000005,2.103,1.0,207842865.0,1226258631.0,2.103,
,2022-06-10 14:49:08,178.20000000000005,2.071,1.0,207842685.0,1226258772.0,2.071,
,2022-06-10 14:49:09,178.20000000000005,2.075,1.0,207842480.0,1226258863.0,2.075,
2878.74,2022-06-10 14:49:10,178.20000000000005,2.055,1.0,207842260.0,1226258902.0,2.055,
,2022-06-10 14:49:11,178.20000000000005,2.103,1.0,207842035.0,1226258905.0,2.103,
