distance,timestamp,altitude,calories,enhanced_altitude,heart_rate,position_lat,position_long,cadence,fractional_cadence,enhanced_speed,power,speed
11170.05,2024-09-21 21:22:22,5.199999999999989,0.0,5.199999999999989,,163301566.0,1199213908.0,58.0,0.5,3.738,261.0,3.738
11172.04,2024-09-21 21:22:23,5.199999999999989,0.0,5.199999999999989,172.0,163301387.0,1199214260.0,58.0,0.5,,,
11174.03,2024-09-21 21:22:24,5.199999999999989,0.0,5.199999999999989,,163301204.0,1199214606.0,58.0,0.5,,,
11176.02,2024-09-21 21:22:25,5.199999999999989,0.0,5.199999999999989,,163301017.0,1199214950.0,94.0,0.0,3.672,257.0,3.672
11182.37,2024-09-21 21:22:26,5.199999999999989,0.0,5.199999999999989,,163300828.0,1199215293.0,94.0,0.0,,,
11188.73,2024-09-21 21:22:27,5.199999999999989,0.0,5.199999999999989,,163300642.0,1199215637.0,82.0,0.0,3.651,255.0,3.651
11191.66,2024-09-21 21:22:28,5.199999999999989,0.0,5.199999999999989,,163300464.0,1199215983.0,82.0,0.0,,,
11194.6,2024-09-21 21:22:29,5.199999999999989,0.0,5.199999999999989,,163300292.0,1199216332.0,82.0,0.0,,,
11197.53,2024-09-21 21:22:30,5.199999999999989,0.0,5.199999999999989,171.0,163300123.0,1199216679.0,82.0,0.0,3.629,254.0,3.629
11201.79,2024-09-21 21:22:31,5.199999999999989,0.0,5.199999999999989,,163299953.0,1199217025.0,82.0,0.0,,,
11206.04,2024-09-21 21:22:32,5.199999999999989,0.0,5.199999999999989,,163299785.0,1199217370.0,70.0,0.5,3.593,251.0,3.593
11208.65,2024-09-21 21:22:33,5.199999999999989,0.0,5.199999999999989,,163299613.0,1199217712.0,70.0,0.5,,,
11211.26,2024-09-21 21:22:34,5.199999999999989,0.0,5.199999999999989,,163299434.0,1199218051.0,70.0,0.5,,,
11213.88,2024-09-21 21:22:35,5.199999999999989,0.0,5.199999999999989,171.0,163299252.0,1199218386.0,94.0,0.0,3.577,250.0,3.577
11217.81,2024-09-21 21:22:36,5.199999999999989,0.0,5.199999999999989,,163299073.0,1199218718.0,94.0,0.0,,,
11221.75,2024-09-21 21:22:37,5.199999999999989,0.0,5.199999999999989,,163298900.0,1199219052.0,94.0,0.0,3.472,243.0,3.472
11225.43,2024-09-21 21:22:38,5.199999999999989,0.0,5.199999999999989,171.0,163298727.0,1199219397.0,94.0,0.0,,,
11229.12,2024-09-21 21:22:39,5.199999999999989,0.0,5.199999999999989,,163298541.0,1199219755.0,94.0,0.0,,,
11232.81,2024-09-21 21:22:40,5.199999999999989,0.0,5.199999999999989,,163298343.0,1199220121.0,82.0,0.0,3.532,247.0,3.532
11235.76,2024-09-21 21:22:41,5.199999999999989,0.0,5.199999999999989,,163298140.0,1199220487.0,82.0,0.0,,,
11238.71,2024-09-21 21:22:42,5.199999999999989,0.0,5.199999999999989,,163297946.0,1199220855.0,82.0,0.0,,,
11241.65,2024-09-21 21:22:43,5.199999999999989,0.0,5.199999999999989,,163297766.0,1199221229.0,82.0,0.0,3.569,250.0,3.569
11246.09,2024-09-21 21:22:44,5.199999999999989,0.0,5.199999999999989,172.0,163297595.0,1199221605.0,82.0,0.0,,,
11250.53,2024-09-21 21:22:45,5.199999999999989,0.0,5.199999999999989,,163297425.0,1199221980.0,82.0,0.0,3.592,251.0,3.592
11253.6,2024-09-21 21:22:46,5.199999999999989,0.0,5.199999999999989,,163297250.0,1199222355.0,82.0,0.0,,,
11256.68,2024-09-21 21:22:47,5.0,0.0,5.0,,163297074.0,1199222731.0,82.0,0.0,,,
11259.75,2024-09-21 21:22:48,5.0,0.0,5.0,,163296898.0,1199223109.0,94.0,0.0,3.641,254.0,3.641
11265.12,2024-09-21 21:22:49,5.0,0.0,5.0,,163296723.0,1199223489.0,94.0,0.0,,,
11270.48,2024-09-21 21:22:50,5.0,0.0,5.0,173.0,163296545.0,1199223871.0,82.0,0.0,3.679,257.0,3.679
11273.64,2024-09-21 21:22:51,5.0,0.0,5.0,,163296361.0,1199224251.0,82.0,0.0,,,
11276.81,2024-09-21 21:22:52,5.199999999999989,0.0,5.199999999999989,173.0,163296171.0,1199224631.0,82.0,0.0,,,
11279.97,2024-09-21 21:22:53,5.199999999999989,0.0,5.199999999999989,,163295978.0,1199225010.0,82.0,0.0,3.713,259.0,3.713
11284.74,2024-09-21 21:22:54,5.199999999999989,0.0,5.199999999999989,,163295787.0,1199225392.0,82.0,0.0,,,
11289.5,2024-09-21 21:22:55,5.199999999999989,0.0,5.199999999999989,,163295598.0,1199225775.0,94.0,0.0,3.749,262.0,3.749
11292.88,2024-09-21 21:22:56,5.199999999999989,0.0,5.199999999999989,,163295413.0,1199226158.0,94.0,0.0,,,
11296.25,2024-09-21 21:22:57,5.199999999999989,0.0,5.199999999999989,,163295233.0,1199226538.0,94.0,0.0,,,
11299.63,2024-09-21 21:22:58,5.199999999999989,0.0,5.199999999999989,,163295054.0,1199226915.0,82.0,0.0,3.755,262.0,3.755
11304.26,2024-09-21 21:22:59,5.199999999999989,0.0,5.199999999999989,173.0,163294873.0,1199227290.0,82.0,0.0,,,
11308.9,2024-09-21 21:23:00,5.399999999999977,0.0,5.399999999999977,,163294688.0,1199227665.0,82.0,0.0,3.762,263.0,3.762
11311.9,2024-09-21 21:23:01,5.399999999999977,0.0,5.399999999999977,,163294501.0,1199228039.0,82.0,0.0,,,
11314.89,2024-09-21 21:23:02,5.399999999999977,0.0,5.399999999999977,174.0,163294313.0,1199228414.0,82.0,0.0,,,
11317.88,2024-09-21 21:23:03,5.399999999999977,0.0,5.399999999999977,,163294121.0,1199228788.0,82.0,0.0,3.776,264.0,3.776
11321.21,2024-09-21 21:23:04,5.600000000000023,0.0,5.600000000000023,,163293923.0,1199229162.0,82.0,0.0,,,
11324.54,2024-09-21 21:23:05,5.600000000000023,0.0,5.600000000000023,,163293723.0,1199229534.0,82.0,0.0,,,
11327.88,2024-09-21 21:23:06,5.600000000000023,0.0,5.600000000000023,,163293525.0,1199229901.0,94.0,0.0,3.787,264.0,3.787
11332.98,2024-09-21 21:23:07,5.800000000000011,0.0,5.800000000000011,,163293334.0,1199230266.0,94.0,0.0,,,
11338.09,2024-09-21 21:23:08,5.800000000000011,0.0,5.800000000000011,,163293153.0,1199230629.0,82.0,0.0,3.758,262.0,3.758
11340.84,2024-09-21 21:23:09,6.0,0.0,6.0,,163292979.0,1199230991.0,82.0,0.0,,,
11343.59,2024-09-21 21:23:10,6.0,0.0,6.0,,163292806.0,1199231348.0,82.0,0.0,,,
11346.35,2024-09-21 21:23:11,6.199999999999989,0.0,6.199999999999989,174.0,163292627.0,1199231701.0,82.0,0.0,3.715,266.0,3.715
11351.14,2024-09-21 21:23:12,6.199999999999989,0.0,6.199999999999989,,163292442.0,1199232054.0,82.0,0.0,,,
11355.93,2024-09-21 21:23:13,6.399999999999977,0.0,6.399999999999977,,163292257.0,1199232408.0,82.0,0.0,3.72,267.0,3.72
11358.89,2024-09-21 21:23:14,6.399999999999977,0.0,6.399999999999977,173.0,163292076.0,1199232766.0,82.0,0.0,,,
11361.85,2024-09-21 21:23:15,6.600000000000023,0.0,6.600000000000023,,163291899.0,1199233123.0,82.0,0.0,,,
11364.82,2024-09-21 21:23:16,6.600000000000023,0.0,6.600000000000023,,163291721.0,1199233478.0,94.0,0.0,3.7,267.0,3.7
11369.64,2024-09-21 21:23:17,6.800000000000011,0.0,6.800000000000011,,163291544.0,1199233828.0,94.0,0.0,,,
11374.46,2024-09-21 21:23:18,6.800000000000011,0.0,6.800000000000011,173.0,163291370.0,1199234175.0,82.0,0.0,3.659,328.0,3.659
11377.16,2024-09-21 21:23:19,7.0,0.0,7.0,,163291196.0,1199234518.0,82.0,0.0,,,
11379.85,2024-09-21 21:23:20,7.0,0.0,7.0,,163291021.0,1199234858.0,82.0,0.0,,,
11382.55,2024-09-21 21:23:21,7.199999999999989,0.0,7.199999999999989,,163290845.0,1199235199.0,82.0,0.0,3.62,329.0,3.62
11386.88,2024-09-21 21:23:22,7.199999999999989,0.0,7.199999999999989,,163290671.0,1199235540.0,82.0,0.0,,,
11391.22,2024-09-21 21:23:23,7.199999999999989,0.0,7.199999999999989,173.0,163290503.0,1199235882.0,82.0,0.0,3.599,325.0,3.599
11393.9,2024-09-21 21:23:24,7.399999999999977,0.0,7.399999999999977,,163290340.0,1199236223.0,82.0,0.0,,,
11396.57,2024-09-21 21:23:25,7.399999999999977,0.0,7.399999999999977,,163290183.0,1199236564.0,82.0,0.0,,,
11399.25,2024-09-21 21:23:26,7.600000000000023,0.0,7.600000000000023,,163290027.0,1199236907.0,94.0,0.0,3.563,322.0,3.563
11402.69,2024-09-21 21:23:27,7.600000000000023,0.0,7.600000000000023,,163289868.0,1199237252.0,94.0,0.0,,,
11406.12,2024-09-21 21:23:28,7.800000000000011,0.0,7.800000000000011,175.0,163289702.0,1199237598.0,94.0,0.0,,,
11409.56,2024-09-21 21:23:29,7.800000000000011,0.0,7.800000000000011,,163289529.0,1199237945.0,82.0,0.0,3.566,322.0,3.566
11413.78,2024-09-21 21:23:30,7.800000000000011,0.0,7.800000000000011,,163289353.0,1199238291.0,82.0,0.0,,,
11418.01,2024-09-21 21:23:31,8.0,0.0,8.0,,163289176.0,1199238636.0,82.0,0.0,3.551,321.0,3.551
11420.82,2024-09-21 21:23:32,8.0,0.0,8.0,,163289002.0,1199238980.0,82.0,0.0,,,
11423.64,2024-09-21 21:23:33,8.0,0.0,8.0,,163288830.0,1199239325.0,82.0,0.0,,,
11426.46,2024-09-21 21:23:34,8.199999999999989,0.0,8.199999999999989,,163288664.0,1199239670.0,82.0,0.0,3.543,321.0,3.543
11430.69,2024-09-21 21:23:35,8.199999999999989,0.0,8.199999999999989,,163288500.0,1199240014.0,82.0,0.0,,,
11434.92,2024-09-21 21:23:36,8.199999999999989,0.0,8.199999999999989,176.0,163288338.0,1199240355.0,94.0,0.0,3.535,320.0,3.535
11437.86,2024-09-21 21:23:37,8.399999999999977,0.0,8.399999999999977,,163288176.0,1199240691.0,94.0,0.0,,,
11440.8,2024-09-21 21:23:38,8.399999999999977,0.0,8.399999999999977,,163288015.0,1199241022.0,94.0,0.0,,,
11443.75,2024-09-21 21:23:39,8.399999999999977,0.0,8.399999999999977,,163287856.0,1199241350.0,82.0,0.0,3.494,317.0,3.494
11447.76,2024-09-21 21:23:40,8.600000000000023,0.0,8.600000000000023,,163287697.0,1199241678.0,82.0,0.0,,,
11451.78,2024-09-21 21:23:41,8.600000000000023,0.0,8.600000000000023,176.0,163287537.0,1199242006.0,82.0,0.0,3.454,314.0,3.454
11454.62,2024-09-21 21:23:42,8.600000000000023,0.0,8.600000000000023,,163287374.0,1199242335.0,82.0,0.0,,,
11457.47,2024-09-21 21:23:43,8.600000000000023,0.0,8.600000000000023,,163287206.0,1199242665.0,82.0,0.0,,,
11460.31,2024-09-21 21:23:44,8.800000000000011,0.0,8.800000000000011,177.0,163287034.0,1199242994.0,82.0,0.0,3.459,314.0,3.459
11464.35,2024-09-21 21:23:45,8.800000000000011,0.0,8.800000000000011,,163286857.0,1199243320.0,82.0,0.0,,,
11468.38,2024-09-21 21:23:46,8.800000000000011,0.0,8.800000000000011,,163286678.0,1199243642.0,94.0,0.0,3.435,313.0,3.435
11471.57,2024-09-21 21:23:47,8.800000000000011,0.0,8.800000000000011,,163286497.0,1199243962.0,94.0,0.0,,,
11474.75,2024-09-21 21:23:48,8.800000000000011,0.0,8.800000000000011,177.0,163286318.0,1199244283.0,94.0,0.0,,,
11477.93,2024-09-21 21:23:49,9.0,0.0,9.0,,163286140.0,1199244604.0,82.0,0.0,3.426,312.0,3.426
11482.26,2024-09-21 21:23:50,9.0,0.0,9.0,,163285960.0,1199244924.0,82.0,0.0,,,
11486.58,2024-09-21 21:23:51,9.0,0.0,9.0,,163285779.0,1199245242.0,82.0,0.0,3.422,311.0,3.422
11489.2,2024-09-21 21:23:52,9.0,0.0,9.0,,163285597.0,1199245557.0,82.0,0.0,,,
11491.81,2024-09-21 21:23:53,9.0,0.0,9.0,,163285412.0,1199245868.0,82.0,0.0,,,
11494.42,2024-09-21 21:23:54,9.0,0.0,9.0,,163285223.0,1199246181.0,82.0,0.0,3.386,309.0,3.386
11497.32,2024-09-21 21:23:55,9.199999999999989,0.0,9.199999999999989,,163285029.0,1199246495.0,82.0,0.0,,,
11500.21,2024-09-21 21:23:56,9.199999999999989,0.0,9.199999999999989,177.0,163284836.0,1199246810.0,82.0,0.0,,,
11503.1,2024-09-21 21:23:57,9.199999999999989,0.0,9.199999999999989,,163284646.0,1199247124.0,82.0,0.0,3.391,309.0,3.391
11507.06,2024-09-21 21:23:58,9.199999999999989,0.0,9.199999999999989,177.0,163284456.0,1199247436.0,82.0,0.0,,,
11511.03,2024-09-21 21:23:59,9.199999999999989,0.0,9.199999999999989,,163284267.0,1199247746.0,82.0,0.0,3.362,307.0,3.362
11513.73,2024-09-21 21:24:00,9.199999999999989,0.0,9.199999999999989,,163284081.0,1199248054.0,82.0,0.0,,,
11516.43,2024-09-21 21:24:01,9.199999999999989,0.0,9.199999999999989,,163283893.0,1199248362.0,82.0,0.0,,,
11519.13,2024-09-21 21:24:02,9.199999999999989,0.0,9.199999999999989,,163283702.0,1199248667.0,82.0,0.0,3.343,306.0,3.343
11522.96,2024-09-21 21:24:03,9.199999999999989,0.0,9.199999999999989,,163283508.0,1199248967.0,82.0,0.0,,,
11526.78,2024-09-21 21:24:04,9.199999999999989,0.0,9.199999999999989,177.0,163283315.0,1199249264.0,94.0,0.0,3.311,303.0,3.311
11529.89,2024-09-21 21:24:05,9.199999999999989,0.0,9.199999999999989,,163283121.0,1199249557.0,94.0,0.0,,,
11532.99,2024-09-21 21:24:06,9.199999999999989,0.0,9.199999999999989,,163282926.0,1199249854.0,94.0,0.0,,,
11536.1,2024-09-21 21:24:07,9.199999999999989,0.0,9.199999999999989,,163282729.0,1199250156.0,82.0,0.0,3.305,302.0,3.305
11540.08,2024-09-21 21:24:08,9.199999999999989,0.0,9.199999999999989,177.0,163282533.0,1199250462.0,82.0,0.0,,,
11544.07,2024-09-21 21:24:09,9.199999999999989,0.0,9.199999999999989,,163282336.0,1199250769.0,82.0,0.0,3.287,301.0,3.287
11546.89,2024-09-21 21:24:10,9.199999999999989,0.0,9.199999999999989,,163282136.0,1199251073.0,82.0,0.0,,,
11549.71,2024-09-21 21:24:11,9.0,0.0,9.0,,163281932.0,1199251375.0,82.0,0.0,,,
11552.53,2024-09-21 21:24:12,9.0,0.0,9.0,,163281724.0,1199251679.0,82.0,0.0,3.29,301.0,3.29
11556.7,2024-09-21 21:24:13,9.0,0.0,9.0,,163281514.0,1199251984.0,82.0,0.0,,,
11560.88,2024-09-21 21:24:14,9.0,0.0,9.0,,163281306.0,1199252291.0,82.0,0.0,3.299,301.0,3.299
11563.81,2024-09-21 21:24:15,9.0,0.0,9.0,177.0,163281096.0,1199252599.0,82.0,0.0,,,
11566.74,2024-09-21 21:24:16,9.0,0.0,9.0,,163280884.0,1199252908.0,82.0,0.0,,,
11569.66,2024-09-21 21:24:17,8.800000000000011,0.0,8.800000000000011,,163280673.0,1199253221.0,82.0,0.0,3.315,302.0,3.315
11572.37,2024-09-21 21:24:18,8.800000000000011,0.0,8.800000000000011,176.0,163280465.0,1199253537.0,82.0,0.0,,,
11575.07,2024-09-21 21:24:19,8.800000000000011,0.0,8.800000000000011,,163280263.0,1199253856.0,82.0,0.0,,,
11577.78,2024-09-21 21:24:20,8.800000000000011,0.0,8.800000000000011,,163280062.0,1199254181.0,82.0,0.0,3.312,300.0,3.312
11582.72,2024-09-21 21:24:21,8.600000000000023,0.0,8.600000000000023,,163279860.0,1199254513.0,82.0,0.0,,,
11587.67,2024-09-21 21:24:22,8.600000000000023,0.0,8.600000000000023,,163279654.0,1199254848.0,94.0,0.0,3.374,303.0,3.374
11590.66,2024-09-21 21:24:23,8.600000000000023,0.0,8.600000000000023,,163279445.0,1199255180.0,94.0,0.0,,,
11593.66,2024-09-21 21:24:24,8.600000000000023,0.0,8.600000000000023,176.0,163279233.0,1199255508.0,94.0,0.0,,,
11596.66,2024-09-21 21:24:25,8.399999999999977,0.0,8.399999999999977,,163279019.0,1199255839.0,82.0,0.0,3.367,302.0,3.367
11601.2,2024-09-21 21:24:26,8.399999999999977,0.0,8.399999999999977,,163278802.0,1199256172.0,82.0,0.0,,,
11605.74,2024-09-21 21:24:27,8.399999999999977,0.0,8.399999999999977,,163278585.0,1199256506.0,82.0,0.0,3.406,303.0,3.406
11608.78,2024-09-21 21:24:28,8.199999999999989,0.0,8.199999999999989,,163278368.0,1199256840.0,82.0,0.0,,,
11611.81,2024-09-21 21:24:29,8.199999999999989,0.0,8.199999999999989,,163278150.0,1199257178.0,82.0,0.0,,,
11614.85,2024-09-21 21:24:30,8.199999999999989,0.0,8.199999999999989,,163277932.0,1199257518.0,82.0,0.0,3.44,303.0,3.44
11619.2,2024-09-21 21:24:31,8.199999999999989,0.0,8.199999999999989,177.0,163277712.0,1199257862.0,82.0,0.0,,,
11623.55,2024-09-21 21:24:32,8.0,0.0,8.0,,163277491.0,1199258209.0,82.0,0.0,3.466,225.0,3.466
11626.61,2024-09-21 21:24:33,8.0,0.0,8.0,177.0,163277266.0,1199258560.0,82.0,0.0,,,
11629.68,2024-09-21 21:24:34,8.0,0.0,8.0,,163277037.0,1199258913.0,82.0,0.0,,,
11632.74,2024-09-21 21:24:35,8.0,0.0,8.0,,163276802.0,1199259263.0,94.0,0.0,3.491,233.0,3.491
11637.36,2024-09-21 21:24:36,7.800000000000011,0.0,7.800000000000011,,163276560.0,1199259608.0,94.0,0.0,,,
11641.99,2024-09-21 21:24:37,7.800000000000011,0.0,7.800000000000011,,163276314.0,1199259949.0,82.0,0.0,3.482,231.0,3.482
11645.47,2024-09-21 21:24:38,7.800000000000011,0.0,7.800000000000011,,163276070.0,1199260294.0,82.0,0.0,,,
11648.95,2024-09-21 21:24:39,7.600000000000023,0.0,7.600000000000023,,163275826.0,1199260651.0,82.0,0.0,,,
11652.43,2024-09-21 21:24:40,7.600000000000023,0.0,7.600000000000023,177.0,163275583.0,1199261017.0,82.0,0.0,3.568,231.0,3.568
11656.0,2024-09-21 21:24:41,7.600000000000023,0.0,7.600000000000023,,163275344.0,1199261393.0,82.0,0.0,,,
11659.57,2024-09-21 21:24:42,7.600000000000023,0.0,7.600000000000023,177.0,163275107.0,1199261774.0,82.0,0.0,,,
11663.14,2024-09-21 21:24:43,7.399999999999977,0.0,7.399999999999977,,163274873.0,1199262155.0,94.0,0.0,3.65,230.0,3.65
11668.2,2024-09-21 21:24:44,7.399999999999977,0.0,7.399999999999977,,163274638.0,1199262533.0,94.0,0.0,,,
11673.25,2024-09-21 21:24:45,7.399999999999977,0.0,7.399999999999977,,163274397.0,1199262909.0,82.0,0.0,3.668,227.0,3.668
11676.63,2024-09-21 21:24:46,7.399999999999977,0.0,7.399999999999977,,163274150.0,1199263285.0,82.0,0.0,,,
11680.01,2024-09-21 21:24:47,7.199999999999989,0.0,7.199999999999989,,163273896.0,1199263664.0,82.0,0.0,,,
11683.39,2024-09-21 21:24:48,7.199999999999989,0.0,7.199999999999989,,163273641.0,1199264049.0,82.0,0.0,3.735,226.0,3.735
11688.71,2024-09-21 21:24:49,7.199999999999989,0.0,7.199999999999989,,163273382.0,1199264438.0,82.0,0.0,,,
11694.04,2024-09-21 21:24:50,7.199999999999989,0.0,7.199999999999989,177.0,163273123.0,1199264833.0,94.0,0.0,3.797,226.0,3.797
11697.97,2024-09-21 21:24:51,7.0,0.0,7.0,,163272868.0,1199265231.0,94.0,0.0,,,
11701.89,2024-09-21 21:24:52,7.0,0.0,7.0,177.0,163272619.0,1199265635.0,94.0,0.0,,,
11705.82,2024-09-21 21:24:53,7.0,0.0,7.0,,163272375.0,1199266042.0,82.0,0.0,3.853,226.0,3.853
11710.71,2024-09-21 21:24:54,6.800000000000011,0.0,6.800000000000011,,163272138.0,1199266449.0,82.0,0.0,,,
11715.6,2024-09-21 21:24:55,6.800000000000011,0.0,6.800000000000011,,163271904.0,1199266853.0,94.0,0.0,3.887,225.0,3.887
11719.61,2024-09-21 21:24:56,6.800000000000011,0.0,6.800000000000011,,163271668.0,1199267256.0,94.0,0.0,,,
11723.61,2024-09-21 21:24:57,6.600000000000023,0.0,6.600000000000023,,163271429.0,1199267660.0,94.0,0.0,,,
11727.61,2024-09-21 21:24:58,6.600000000000023,0.0,6.600000000000023,178.0,163271187.0,1199268067.0,82.0,0.0,3.953,228.0,3.953
11732.97,2024-09-21 21:24:59,6.600000000000023,0.0,6.600000000000023,,163270945.0,1199268480.0,82.0,0.0,,,
11738.33,2024-09-21 21:25:00,6.399999999999977,0.0,6.399999999999977,,163270706.0,1199268901.0,82.0,0.0,3.998,229.0,3.998
11741.97,2024-09-21 21:25:01,6.399999999999977,0.0,6.399999999999977,,163270474.0,1199269331.0,82.0,0.0,,,
11745.61,2024-09-21 21:25:02,6.399999999999977,0.0,6.399999999999977,,163270253.0,1199269768.0,82.0,0.0,,,
11749.25,2024-09-21 21:25:03,6.199999999999989,0.0,6.199999999999989,176.0,163270040.0,1199270207.0,94.0,0.0,4.067,232.0,4.067
11753.18,2024-09-21 21:25:04,6.199999999999989,0.0,6.199999999999989,,163269831.0,1199270642.0,94.0,0.0,,,
11757.11,2024-09-21 21:25:05,6.0,0.0,6.0,,163269619.0,1199271073.0,94.0,0.0,,,
11761.04,2024-09-21 21:25:06,6.0,0.0,6.0,,163269401.0,1199271497.0,82.0,0.0,4.104,233.0,4.104
11766.06,2024-09-21 21:25:07,6.0,0.0,6.0,,163269176.0,1199271918.0,82.0,0.0,,,
11771.08,2024-09-21 21:25:08,5.800000000000011,0.0,5.800000000000011,,163268949.0,1199272337.0,82.0,0.0,4.111,232.0,4.111
11774.6,2024-09-21 21:25:09,5.800000000000011,0.0,5.800000000000011,,163268718.0,1199272756.0,82.0,0.0,,,
11778.13,2024-09-21 21:25:10,5.600000000000023,0.0,5.600000000000023,175.0,163268483.0,1199273176.0,82.0,0.0,,,
11781.65,2024-09-21 21:25:11,5.600000000000023,0.0,5.600000000000023,,163268247.0,1199273596.0,94.0,0.0,4.151,234.0,4.151
11787.13,2024-09-21 21:25:12,5.600000000000023,0.0,5.600000000000023,,163268013.0,1199274012.0,94.0,0.0,,,
11792.61,2024-09-21 21:25:13,5.399999999999977,0.0,5.399999999999977,175.0,163267778.0,1199274424.0,82.0,0.0,4.153,233.0,4.153
11796.2,2024-09-21 21:25:14,5.399999999999977,0.0,5.399999999999977,,163267541.0,1199274832.0,82.0,0.0,,,
11799.79,2024-09-21 21:25:15,5.199999999999989,0.0,5.199999999999989,,163267300.0,1199275240.0,82.0,0.0,,,
11803.39,2024-09-21 21:25:16,5.199999999999989,0.0,5.199999999999989,,163267055.0,1199275646.0,94.0,0.0,4.185,234.0,4.185
11809.08,2024-09-21 21:25:17,5.199999999999989,0.0,5.199999999999989,,163266808.0,1199276051.0,94.0,0.0,,,
11814.77,2024-09-21 21:25:18,5.0,0.0,5.0,,163266562.0,1199276456.0,82.0,0.0,4.189,234.0,4.189
11818.31,2024-09-21 21:25:19,5.0,0.0,5.0,173.0,163266316.0,1199276864.0,82.0,0.0,,,
11821.86,2024-09-21 21:25:20,4.800000000000011,0.0,4.800000000000011,,163266075.0,1199277275.0,82.0,0.0,,,
11825.41,2024-09-21 21:25:21,4.800000000000011,0.0,4.800000000000011,,163265843.0,1199277692.0,82.0,0.0,4.214,235.0,4.214
11830.59,2024-09-21 21:25:22,4.800000000000011,0.0,4.800000000000011,173.0,163265621.0,1199278112.0,82.0,0.0,,,
11835.77,2024-09-21 21:25:23,4.600000000000023,0.0,4.600000000000023,,163265397.0,1199278533.0,94.0,0.0,4.232,236.0,4.232
11839.84,2024-09-21 21:25:24,4.600000000000023,0.0,4.600000000000023,,163265163.0,1199278954.0,94.0,0.0,,,
11843.91,2024-09-21 21:25:25,4.399999999999977,0.0,4.399999999999977,,163264919.0,1199279371.0,94.0,0.0,,,
11847.99,2024-09-21 21:25:26,4.399999999999977,0.0,4.399999999999977,,163264667.0,1199279785.0,82.0,0.0,4.264,238.0,4.264
11851.43,2024-09-21 21:25:27,4.399999999999977,0.0,4.399999999999977,,163264411.0,1199280195.0,82.0,0.0,,,
11854.87,2024-09-21 21:25:28,4.199999999999989,0.0,4.199999999999989,171.0,163264148.0,1199280600.0,82.0,0.0,,,
11858.31,2024-09-21 21:25:29,4.199999999999989,0.0,4.199999999999989,,163263877.0,1199280999.0,82.0,0.0,4.278,238.0,4.278
11863.7,2024-09-21 21:25:30,4.199999999999989,0.0,4.199999999999989,,163263595.0,1199281396.0,82.0,0.0,,,
11869.08,2024-09-21 21:25:31,4.0,0.0,4.0,,163263303.0,1199281791.0,94.0,0.0,4.301,239.0,4.301
11873.27,2024-09-21 21:25:32,4.0,0.0,4.0,,163263004.0,1199282190.0,94.0,0.0,,,
11877.45,2024-09-21 21:25:33,4.0,0.0,4.0,,163262703.0,1199282592.0,94.0,0.0,,,
11881.63,2024-09-21 21:25:34,4.0,0.0,4.0,,163262402.0,1199282996.0,82.0,0.0,4.335,241.0,4.335
11886.89,2024-09-21 21:25:35,4.0,0.0,4.0,172.0,163262102.0,1199283399.0,82.0,0.0,,,
11892.15,2024-09-21 21:25:36,3.8000000000000114,0.0,3.8000000000000114,,163261802.0,1199283798.0,94.0,0.0,4.349,242.0,4.349
11896.25,2024-09-21 21:25:37,3.8000000000000114,0.0,3.8000000000000114,,163261503.0,1199284194.0,94.0,0.0,,,
11900.35,2024-09-21 21:25:38,3.8000000000000114,0.0,3.8000000000000114,,163261205.0,1199284588.0,94.0,0.0,,,
11904.45,2024-09-21 21:25:39,3.8000000000000114,0.0,3.8000000000000114,,163260906.0,1199284978.0,82.0,0.0,4.365,242.0,4.365
11909.75,2024-09-21 21:25:40,3.8000000000000114,0.0,3.8000000000000114,172.0,163260607.0,1199285362.0,82.0,0.0,,,
11915.04,2024-09-21 21:25:41,3.8000000000000114,0.0,3.8000000000000114,,163260308.0,1199285740.0,94.0,0.0,4.367,242.0,4.367
11918.85,2024-09-21 21:25:42,3.8000000000000114,0.0,3.8000000000000114,,163260010.0,1199286115.0,94.0,0.0,,,
11922.65,2024-09-21 21:25:43,3.8000000000000114,0.0,3.8000000000000114,172.0,163259717.0,1199286487.0,94.0,0.0,,,
11926.45,2024-09-21 21:25:44,3.8000000000000114,0.0,3.8000000000000114,,163259433.0,1199286860.0,82.0,0.0,4.322,240.0,4.322
11931.25,2024-09-21 21:25:45,3.8000000000000114,0.0,3.8000000000000114,,163259158.0,1199287231.0,82.0,0.0,,,
11936.06,2024-09-21 21:25:46,3.8000000000000114,0.0,3.8000000000000114,,163258890.0,1199287598.0,82.0,0.0,4.258,236.0,4.258
11939.5,2024-09-21 21:25:47,3.8000000000000114,0.0,3.8000000000000114,,163258628.0,1199287961.0,82.0,0.0,,,
11942.95,2024-09-21 21:25:48,3.8000000000000114,0.0,3.8000000000000114,172.0,163258368.0,1199288319.0,82.0,0.0,,,
11946.4,2024-09-21 21:25:49,3.8000000000000114,0.0,3.8000000000000114,,163258111.0,1199288675.0,82.0,0.0,4.174,231.0,4.174
11949.58,2024-09-21 21:25:50,3.8000000000000114,0.0,3.8000000000000114,,163257854.0,1199289029.0,82.0,0.0,,,
11952.76,2024-09-21 21:25:51,3.8000000000000114,0.0,3.8000000000000114,,163257601.0,1199289383.0,82.0,0.0,,,
11955.93,2024-09-21 21:25:52,3.8000000000000114,0.0,3.8000000000000114,,163257353.0,1199289735.0,82.0,0.0,4.079,225.0,4.079
